ccode,country,group,name,numcode,year,gc2,groupcon,aggdifxx,intercon,nocomcon,reb,rebel
20,CANADA,FRENCH CANADIANS,FCA,2002,1961,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1962,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1963,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1964,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1965,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1966,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1967,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1968,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1969,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1970,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1971,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1972,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1973,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1974,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1975,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1976,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1977,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1978,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1979,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1980,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1981,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1982,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1983,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1984,2,0,5,0,0,-99,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1985,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1986,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1987,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1988,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1989,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1990,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1991,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1992,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1993,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1994,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1995,2,0,5,0,0,0,0
20,CANADA,FRENCH CANADIANS,FCA,2002,1996,2,0,5,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,1997,2,0,5,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,1998,2,0,5,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,1999,2,0,5,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,2000,2,0,5,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,2001,-99,0,-99,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,2002,-99,0,-99,0,0,0,-99
20,CANADA,FRENCH CANADIANS,FCA,2002,2003,-99,0,-99,0,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1940,2,0,13,1,0,-99,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1941,2,0,13,1,0,-99,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1942,2,0,13,1,0,-99,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1943,2,0,13,1,0,-99,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1944,2,0,13,1,0,-99,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1945,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1946,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1947,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1948,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1949,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1950,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1951,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1952,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1953,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1954,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1955,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1956,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1957,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1958,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1959,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1960,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1961,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1962,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1963,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1964,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1965,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1966,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1967,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1968,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1969,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1970,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1971,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1972,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1973,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1974,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1975,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1976,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1977,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1978,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1979,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1980,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1981,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1982,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1983,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1984,2,0,13,1,0,-99,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1985,2,0,13,1,0,0,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1986,2,0,13,1,0,0,1
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1987,2,0,13,1,0,0,1
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1988,2,0,13,1,0,0,2
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1989,2,0,13,1,0,0,2
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1990,2,0,13,1,0,3,3
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1991,2,0,13,1,0,0,2
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1992,2,0,13,1,0,0,2
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1993,2,0,13,1,0,0,1
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1994,2,0,13,1,0,0,1
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1995,2,0,13,1,0,0,0
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1996,2,0,13,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1997,2,0,13,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1998,2,0,13,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,1999,2,0,13,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2000,2,0,13,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2001,-99,0,-99,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2002,-99,0,-99,1,0,0,-99
20,CANADA,INDIGENOUS PEOPLES,IND,2003,2003,-99,0,-99,1,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1940,2,3,15,0,0,-99,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1941,2,3,15,0,0,-99,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1942,2,3,15,0,0,-99,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1943,2,3,15,0,0,-99,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1944,2,3,15,0,0,-99,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1945,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1946,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1947,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1948,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1949,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1950,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1951,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1952,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1953,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1954,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1955,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1956,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1957,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1958,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1959,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1960,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1961,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1962,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1963,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1964,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1965,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1966,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1967,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1968,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1969,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1970,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1971,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1972,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1973,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1974,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1975,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1976,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1977,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1978,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1979,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1980,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1981,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1982,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1983,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1984,2,3,15,0,0,-99,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1985,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1986,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1987,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1988,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1989,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1990,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1991,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1992,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1993,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1994,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1995,2,3,15,0,0,0,0
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1996,2,3,15,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1997,2,3,15,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1998,2,3,15,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,1999,2,3,15,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2000,2,3,15,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2001,-99,3,-99,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2002,-99,3,-99,0,0,0,-99
42,DOMINICAN REP.,HAITIAN BLACKS,BLA,4201,2003,-99,3,-99,0,0,0,-99
70,MEXICO,MAYANS,MAY,7002,1940,1,2,14,1,0,-99,-99
70,MEXICO,MAYANS,MAY,7002,1941,1,2,14,1,0,-99,-99
70,MEXICO,MAYANS,MAY,7002,1942,1,2,14,1,0,-99,-99
70,MEXICO,MAYANS,MAY,7002,1943,1,2,14,1,0,-99,-99
70,MEXICO,MAYANS,MAY,7002,1944,1,2,14,1,0,-99,-99
70,MEXICO,MAYANS,MAY,7002,1945,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1946,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1947,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1948,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1949,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1950,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1951,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1952,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1953,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1954,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1955,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1956,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1957,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1958,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1959,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1960,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1961,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1962,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1963,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1964,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1965,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1966,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1967,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1968,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1969,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1970,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1971,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1972,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1973,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1974,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1975,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1976,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1977,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1978,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1979,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1980,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1981,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1982,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1983,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1984,1,2,14,1,0,-99,0
70,MEXICO,MAYANS,MAY,7002,1985,1,2,14,1,0,0,0
70,MEXICO,MAYANS,MAY,7002,1986,1,2,14,1,0,0,1
70,MEXICO,MAYANS,MAY,7002,1987,1,2,14,1,0,0,2
70,MEXICO,MAYANS,MAY,7002,1988,1,2,14,1,0,0,2
70,MEXICO,MAYANS,MAY,7002,1989,1,2,14,1,0,0,3
70,MEXICO,MAYANS,MAY,7002,1990,1,2,14,1,0,0,4
70,MEXICO,MAYANS,MAY,7002,1991,1,2,14,1,0,0,4
70,MEXICO,MAYANS,MAY,7002,1992,1,2,14,1,0,0,4
70,MEXICO,MAYANS,MAY,7002,1993,1,2,14,1,0,0,5
70,MEXICO,MAYANS,MAY,7002,1994,1,2,14,1,0,4,5
70,MEXICO,MAYANS,MAY,7002,1995,1,2,14,1,0,3,5
70,MEXICO,MAYANS,MAY,7002,1996,1,2,14,1,0,3,-99
70,MEXICO,MAYANS,MAY,7002,1997,1,2,14,1,0,3,-99
70,MEXICO,MAYANS,MAY,7002,1998,1,2,14,1,0,3,-99
70,MEXICO,MAYANS,MAY,7002,1999,1,2,14,1,0,5,-99
70,MEXICO,MAYANS,MAY,7002,2000,1,2,14,1,0,5,-99
70,MEXICO,MAYANS,MAY,7002,2001,-99,2,-99,1,0,5,-99
70,MEXICO,MAYANS,MAY,7002,2002,-99,2,-99,1,0,5,-99
70,MEXICO,MAYANS,MAY,7002,2003,-99,2,-99,1,0,5,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1940,1,2,15,1,0,-99,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1941,1,2,15,1,0,-99,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1942,1,2,15,1,0,-99,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1943,1,2,15,1,0,-99,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1944,1,2,15,1,0,-99,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1945,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1946,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1947,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1948,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1949,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1950,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1951,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1952,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1953,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1954,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1955,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1956,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1957,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1958,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1959,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1960,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1961,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1962,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1963,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1964,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1965,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1966,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1967,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1968,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1969,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1970,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1971,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1972,1,2,15,1,0,-99,0
70,MEXICO,ZAPOTECS,ZAP,7003,1973,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1974,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1975,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1976,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1977,1,2,15,1,0,-99,2
70,MEXICO,ZAPOTECS,ZAP,7003,1978,1,2,15,1,0,-99,2
70,MEXICO,ZAPOTECS,ZAP,7003,1979,1,2,15,1,0,-99,3
70,MEXICO,ZAPOTECS,ZAP,7003,1980,1,2,15,1,0,-99,3
70,MEXICO,ZAPOTECS,ZAP,7003,1981,1,2,15,1,0,-99,2
70,MEXICO,ZAPOTECS,ZAP,7003,1982,1,2,15,1,0,-99,2
70,MEXICO,ZAPOTECS,ZAP,7003,1983,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1984,1,2,15,1,0,-99,1
70,MEXICO,ZAPOTECS,ZAP,7003,1985,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1986,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1987,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1988,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1989,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1990,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1991,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1992,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1993,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1994,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1995,1,2,15,1,0,0,0
70,MEXICO,ZAPOTECS,ZAP,7003,1996,1,2,15,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1997,1,2,15,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1998,1,2,15,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,1999,1,2,15,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,2000,1,2,15,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,2001,-99,2,-99,0,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,2002,-99,2,-99,1,0,0,-99
70,MEXICO,ZAPOTECS,ZAP,7003,2003,-99,2,-99,0,0,0,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1940,2,0,15,0,0,-99,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1941,2,0,15,0,0,-99,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1942,2,0,15,0,0,-99,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1943,2,0,15,0,0,-99,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1944,2,0,15,0,0,-99,-99
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1945,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1946,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1947,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1948,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1949,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1950,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1951,2,0,15,0,0,-99,0
70,MEXICO,OTHER INDIGENOUS PEOPLES,IND,7004,1952,2,0,15,0,0,-99,0
